Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,Type_of_order,City,Time_Orderd,Time_Order_picked,Time_taken(min)
39,4.6,13.009224379303307,77.61344527381509,12.988647813822169,77.5648657355188,conditions Sunny,Jam ,0,bicycle,Meal,Metropolitan ,18:27,18:40,(min) 58
47,4,12.971271932496132,77.61692355939225,13.062477550391197,77.59284310759634,conditions Cloudy,Medium ,0,scooter,Snack,Urban ,14:20,14:44,(min) 72
40,4.8,12.960437678581476,77.57042626951858,12.942244726544837,77.58936910445007,conditions Foggy,High ,1,motorcycle,Drinks,Metropolitan ,08:37,08:59,(min) 48
50,4,12.941898731233925,77.58909258621782,13.0125794088017,77.69952753405073,conditions Windy,Low ,2,motorcycle,Buffet,Metropolitan ,08:02,08:16,(min) 72
30,3.8,12.996302351130545,77.61450100847557,12.887628557666634,77.68168628404347,conditions Cloudy,Jam ,1,scooter,Drinks,Semi-Urban ,09:35,09:51,(min) 97
45,4.6,12.947043900972606,77.6127518627517,12.890592860118064,77.6318859428675,conditions Foggy,Medium ,2,scooter,Meal,Urban ,20:31,20:53,(min) 56
38,4.3,12.971255584655703,77.60553447038903,12.94735480462124,77.5661038375934,conditions Windy,Jam ,0,motorcycle,Snack,Metropolitan ,08:27,08:46,(min) 62
49,NaN ,13.007338040078432,77.59464698880016,13.001578428060624,77.65291540854327,conditions Windy,Medium ,1,motorcycle,Buffet,Metropolitan ,15:53,16:12,(min) 49
24,3.8,13.002714368680865,77.61801395393015,12.999331642476177,77.58452531484822,conditions Foggy,Jam ,1,electric_scooter,Buffet,Metropolitan ,21:31,21:51,(min) 69
23,4.1,12.94131279643476,77.5659710068725,12.943204620837317,77.59257056678476,conditions Sandstorms,High ,2,motorcycle,Snack,Metropolitan ,17:24,17:37,(min) 51
30,3.5,12.950919183509797,77.55741708244234,12.93009611885818,77.55946075751847,conditions Sunny,Jam ,1,scooter,Meal,Metropolitan ,19:55,20:15,(min) 55
33,4.8,12.932675845472515,77.625170575241,12.926619513396982,77.65086591762432,conditions Cloudy,High ,1,scooter,Snack,Metropolitan ,13:01,13:24,(min) 50
49,4.6,12.958496898169072,77.57291030987203,12.98149769155957,77.59689606000416,conditions Stormy,Medium ,1,motorcycle,Meal,Metropolitan ,08:03,08:18,(min) 50
20,4.6,13.010740036404133,77.58258102704808,12.970624872388345,77.57791641662142,conditions Cloudy,Jam ,0,motorcycle,Meal,Metropolitan ,20:00,20:14,(min) 69
25,4.7,12.950769780667871,77.59265162619799,12.888447096667363,77.65782663335595,conditions Sandstorms,Low ,0,bicycle,Meal,Metropolitan ,10:47,10:58,(min) 59
40,3.8,12.975331793351472,77.59681379579976,13.09513772171504,77.63770544178465,conditions Cloudy,Jam ,2,bicycle,Buffet,Metropolitan ,22:24,22:45,(min) 90
32,4.6,12.941057096848636,77.6276174151063,12.946304502367694,77.59039353687618,conditions Foggy,NaN ,0,bicycle,Drinks,Metropolitan ,16:14,16:32,(min) 41
47,3.6,12.975843199992925,77.56595366119444,12.973055311689139,77.47246690983714,conditions Stormy,Jam ,2,motorcycle,Buffet,Urban ,08:53,09:04,(min) 92
50,4.1,13.002230438756198,77.62455609778911,13.030240929056768,77.54938390633485,conditions Sunny,Low ,0,electric_scooter,Buffet,Metropolitan ,10:28,10:45,(min) 56
32,3.8,12.956088047026098,77.57996155322567,13.002570929888114,77.6164839186038,conditions Stormy,Medium ,0,motorcycle,Meal,Metropolitan ,09:48,10:02,(min) 68
29,4.1,13.010799570585043,77.55871350525915,12.939059239163472,77.56664106213734,conditions Sunny,Low ,1,bicycle,Drinks,Metropolitan ,15:57,16:09,(min) 46
42,4,12.94822972137332,77.60045436267778,12.939782029177548,77.5182914614699,conditions Stormy,Low ,2,motorcycle,Drinks,Metropolitan ,11:32,11:45,(min) 59
20,4.6,12.985101057829707,77.5817694323048,12.969993567526732,77.56541541909289,conditions Sandstorms,Jam ,0,bicycle,Meal,Metropolitan ,21:38,21:57,(min) 66
48,4.9,12.978992782308161,77.56445692994669,12.982175037330903,77.52506558429289,conditions Sunny,Medium ,2,electric_scooter,Drinks,Metropolitan ,08:07,08:25,(min) 36
46,4,12.987365070263296,77.60706545121074,13.075052102424271,77.64059192666558,conditions Stormy,High ,0,bicycle,Buffet,Urban ,19:00,19:19,(min) 94
48,3.6,12.998097446503492,77.59562665986866,12.98391864649466,77.58128751258049,conditions Stormy,High ,1,scooter,Drinks,Metropolitan ,17:03,17:13,(min) 54
45,3.9,12.935969688369335,77.58901840307787,12.902567076811176,77.53113406997447,conditions Stormy,Medium ,2,bicycle,Snack,Urban ,18:13,18:31,(min) 67
23,3.7,12.972456417864562,77.62243144636079,12.935286867687031,77.57112192038613,conditions Windy,Low ,0,electric_scooter,Snack,Metropolitan ,08:30,08:47,(min) 55
41,NaN ,13.010937890353054,77.55542535471767,13.048516053106722,77.53432279824729,conditions Sunny,Low ,1,bicycle,Snack,Metropolitan ,16:25,16:47,(min) 39
33,4.3,12.994533521252126,77.59294763202816,12.886039417740035,77.5618501636217,conditions Foggy,Medium ,0,electric_scooter,Buffet,Metropolitan ,22:29,22:43,(min) 76
39,3.9,12.991261743454636,77.55700926438942,12.967932441822226,77.47326956912751,conditions Sandstorms,Medium ,2,motorcycle,Drinks,Metropolitan ,14:20,14:31,(min) 72
48,3.6,12.989677385146171,77.63299586786925,12.983253389737799,77.51187917836249,conditions Sandstorms,Medium ,2,scooter,Drinks,Metropolitan ,08:10,08:32,(min) 77
31,3.7,13.000679992175103,77.58746069987342,13.071258170672477,77.5824858612796,conditions Windy,High ,0,bicycle,Drinks,Metropolitan ,08:16,08:29,(min) 68
39,4.1,12.980518175455183,77.57948497596234,13.055706985326589,77.47716143098731,conditions Sunny,High ,0,electric_scooter,Meal,Metropolitan ,13:04,13:28,(min) 86
34,4.4,12.980205614192784,77.63344968133643,13.014721561782446,77.71209522134232,conditions Sunny,Jam ,2,motorcycle,Meal,Semi-Urban ,11:13,11:35,(min) 68
47,4.6,13.001113538479805,77.55612353523298,13.00661822286269,77.6512765786574,conditions Sandstorms,Jam ,0,bicycle,Snack,Metropolitan ,19:19,19:31,(min) 89
32,4.2,12.986651046367735,77.5764406913802,12.936265305596962,77.57216780399925,conditions Stormy,High ,2,bicycle,Drinks,Metropolitan ,21:02,21:14,(min) 64
46,3.8,12.992959841115773,77.60301866942123,13.011429495637653,77.57503303914278,conditions Cloudy,Jam ,0,scooter,Drinks,Metropolitan ,18:32,18:43,(min) 69
31,4.7,12.949981015155466,77.63273708722592,12.926280731984656,77.70840785854355,conditions Windy,High ,2,motorcycle,Buffet,Semi-Urban ,10:56,11:18,(min) 59
34,3.8,12.974786175581068,77.56239451470822,12.96093374688751,77.54069562483069,conditions Cloudy,Low ,0,electric_scooter,Meal,Metropolitan ,12:43,12:56,(min) 47
48,4.7,12.939052996261418,77.59208747440054,12.821947415816986,77.66414398419072,conditions Sandstorms,High ,2,electric_scooter,Snack,Metropolitan ,11:08,11:25,(min) 90
34,4.8,12.962384876439721,77.60994126341343,13.041294912496873,77.51171313371209,conditions Sandstorms,Low ,2,scooter,Buffet,Metropolitan ,21:50,22:03,(min) 75
NaN ,4.8,12.950106081774832,77.56925168809518,12.938362593559372,77.54009987735277,conditions Foggy,Jam ,2,scooter,Buffet,Metropolitan ,10:06,10:26,(min) 58
28,4.2,12.96635015833974,77.6007958916299,13.035834565242881,77.49484240523648,conditions Stormy,High ,1,bicycle,Meal,Metropolitan ,11:44,11:57,(min) 92
36,4.6,12.972717409970612,77.57031676965804,12.963639633135934,77.62686106271822,conditions Cloudy,Jam ,0,bicycle,Snack,Metropolitan ,10:38,10:54,(min) 65
49,3.6,12.975364850534499,77.58132137426212,13.008917682272953,77.52029947031893,conditions Cloudy,Jam ,1,bicycle,Snack,Metropolitan ,22:32,22:44,(min) 78
24,4.7,12.979390728453547,77.55576457775236,13.08176828358102,77.5532907678052,conditions Sunny,Jam ,2,motorcycle,Drinks,Metropolitan ,08:42,09:06,(min) 74
49,3.9,12.983119902572037,77.57931415570006,12.987370233469068,77.62661623884702,conditions Stormy,High ,0,scooter,Buffet,Metropolitan ,13:05,13:20,(min) 76
27,5,12.993735036271065,77.61473453308493,13.084121987638069,77.70164498267418,conditions Sunny,Low ,0,motorcycle,Meal,Metropolitan ,22:13,22:37,(min) 66
23,3.7,12.986814747302235,77.58073868916408,13.023681748815669,77.55674119540002,conditions Foggy,Low ,2,motorcycle,Drinks,Urban ,16:31,16:54,(min) 49
45,4.9,12.957215005120636,77.58988386285529,12.958115308230711,77.51524745098793,conditions Sunny,Jam ,0,motorcycle,Snack,Urban ,14:19,14:35,(min) 79
43,4.9,12.979343534483016,77.56022077926472,13.066235543502092,77.53053344254702,conditions Cloudy,Jam ,0,bicycle,Meal,Metropolitan ,21:36,21:50,(min) 86
36,4.7,12.98870658395663,77.6301458457768,12.99726457533546,77.57248662100032,conditions Foggy,Jam ,2,scooter,Buffet,Metropolitan ,09:51,10:09,(min) 66
32,3.7,12.955999133548142,77.5812546564363,13.083519911617326,77.61544230569714,conditions Sunny,Medium ,1,scooter,Snack,Metropolitan ,14:04,14:22,(min) 84
41,3.6,12.941447517292946,77.57220747972876,12.841337195455248,77.4917564905745,conditions Windy,Jam ,2,bicycle,Drinks,Metropolitan ,11:28,11:38,(min) 93
34,3.7,12.942900708167256,77.56474753783122,12.89638638667779,77.54885286192746,conditions Foggy,Jam ,1,bicycle,Meal,Metropolitan ,12:41,12:52,(min) 79
23,3.9,12.998899675960095,77.56661291285455,12.957065046777963,77.59051171776854,conditions Foggy,NaN ,2,bicycle,Drinks,Metropolitan ,08:52,09:06,(min) 51
NaN ,4.7,12.956754616031796,77.58073576263189,13.004065909607325,77.62385154861276,conditions Foggy,Low ,1,motorcycle,Meal,Metropolitan ,12:23,12:43,(min) 52
44,3.8,12.995567122603209,77.56823654233516,13.02885172484256,77.58946645202576,conditions Sandstorms,Medium ,0,motorcycle,Snack,Metropolitan ,19:23,19:40,(min) 59
29,3.7,12.944038092082739,77.5687094587557,12.968643523225493,77.56817042270019,conditions Foggy,Medium ,1,scooter,Buffet,Metropolitan ,15:26,15:50,(min) 46
29,5,12.983891327323764,77.55509902703614,13.056585345671392,77.57182800872414,conditions Cloudy,Jam ,1,electric_scooter,Drinks,Metropolitan ,09:38,09:53,(min) 72
48,4.9,12.93380309946686,77.56762551345899,12.88651298601597,77.49286270185442,conditions Windy,Low ,1,bicycle,Snack,Metropolitan ,15:04,15:23,(min) 52
23,4.6,12.952115961591154,77.62445295400023,13.016502794805756,77.57685190631227,conditions Sunny,Jam ,2,bicycle,Drinks,Semi-Urban ,17:30,17:53,(min) 64
20,4.7,12.935709890069813,77.62825389253945,12.919429786116822,77.64876708094195,conditions Foggy,Low ,1,bicycle,Snack,Urban ,10:15,10:27,(min) 37
46,4,12.932627080584318,77.57479504882396,13.043460894388105,77.61751314815831,conditions Sandstorms,Medium ,2,electric_scooter,Meal,Urban ,21:11,21:31,(min) 86
45,4.5,12.932064289020747,77.59416769663841,12.928125835414464,77.54180497480037,conditions Stormy,Low ,2,scooter,Snack,Metropolitan ,22:16,22:33,(min) 47
43,4.2,12.98642053782791,77.56921343804375,12.995704774930068,77.600945952557,conditions Foggy,High ,2,bicycle,Drinks,Metropolitan ,22:51,23:14,(min) 57
NaN ,4.8,12.94777494897917,77.58043498932422,12.932211979533886,77.55945177160012,conditions Foggy,Jam ,0,motorcycle,Meal,Urban ,15:51,16:15,(min) 58
25,3.8,12.985237450784446,77.5712524158232,13.116723310174084,77.58990891507143,conditions Sandstorms,Medium ,2,scooter,Buffet,Urban ,09:33,09:48,(min) 86
48,4.4,12.960364587901534,77.58916223646179,13.038018574605472,77.51552550243663,conditions Foggy,High ,0,motorcycle,Buffet,Metropolitan ,08:12,08:28,(min) 86
31,NaN ,12.998272243643553,77.58983622132838,13.025717696212174,77.48805213836435,conditions Stormy,High ,2,bicycle,Snack,Metropolitan ,18:55,19:17,(min) 82
39,4.4,12.956163978854567,77.57038833565116,13.032504590122562,77.6277255812856,conditions Cloudy,Low ,2,motorcycle,Buffet,Metropolitan ,18:03,18:19,(min) 55
49,3.9,13.000106259843708,77.55565178436264,12.909886099951683,77.54125337274387,conditions Cloudy,Jam ,0,bicycle,Drinks,Urban ,16:33,16:52,(min) 87
47,3.8,12.9484953916803,77.57532208957747,12.952325961568338,77.47341778940479,conditions Sandstorms,Medium ,1,scooter,Snack,Metropolitan ,13:03,13:26,(min) 80
40,4.2,13.006802665273101,77.56989914483428,12.95259119275604,77.53924114808122,conditions Stormy,Low ,1,electric_scooter,Buffet,Metropolitan ,09:16,09:39,(min) 54
30,3.5,13.000935142299534,77.57122156781182,13.054683645215613,77.5634047855295,conditions Stormy,Low ,0,motorcycle,Meal,Urban ,15:04,15:23,(min) 62
41,4,12.9764874649778,77.56112761178092,13.041669303746513,77.521973469326,conditions Windy,High ,0,motorcycle,Meal,Metropolitan ,08:47,09:02,(min) 73
35,3.8,12.996174567023665,77.5546605033338,12.950396391340048,77.48513787080131,conditions Sunny,High ,0,motorcycle,Snack,Urban ,17:25,17:43,(min) 66
20,4.6,12.966799468936772,77.56951741683334,13.06473058072031,77.4769994052513,conditions Windy,Low ,2,motorcycle,Drinks,Metropolitan ,22:14,22:25,(min) 68
41,3.8,12.968238388372958,77.56689193525389,12.984517715954931,77.53417410729418,conditions Sunny,Low ,2,motorcycle,Snack,Semi-Urban ,22:35,22:57,(min) 35
20,4,12.94956303614974,77.57623258416578,12.90597905461667,77.60357026370484,conditions Stormy,Low ,1,motorcycle,Meal,Metropolitan ,22:24,22:38,(min) 56
30,4.5,12.967213612737508,77.56222733604758,12.990984225598865,77.5649346661237,conditions Stormy,Medium ,0,scooter,Drinks,Metropolitan ,10:03,10:13,(min) 45
22,4.4,12.939763786865772,77.6008181849964,12.967627641421673,77.60914598555063,conditions Sandstorms,Jam ,1,electric_scooter,Snack,Metropolitan ,19:04,19:15,(min) 64
25,4.5,12.948930516520887,77.61149736828207,12.97438174394352,77.60875542725667,conditions Stormy,Medium ,2,scooter,Buffet,Metropolitan ,13:11,13:26,(min) 47
49,3.9,12.976829382440448,77.57129212421403,12.98572395701948,77.6907835863973,conditions Stormy,Low ,0,motorcycle,Meal,Urban ,17:43,18:03,(min) 87
29,4.5,13.007079285456241,77.61110948600843,13.10852254484768,77.53103887824305,conditions Windy,High ,0,scooter,Buffet,Metropolitan ,13:38,13:56,(min) 86
21,3.8,12.961220814267547,77.59935412473082,12.983775586360345,77.5320533321154,conditions Sandstorms,Jam ,2,motorcycle,Meal,Semi-Urban ,17:12,17:32,(min) 73
43,3.8,13.008863128366322,77.58222938883155,12.911038990390892,77.57297254439388,conditions Stormy,Jam ,2,motorcycle,Buffet,Metropolitan ,09:41,10:02,(min) 89
21,4.2,12.986200509144366,77.56596896329,12.912074528001664,77.60239838884497,conditions Cloudy,Low ,2,bicycle,Meal,Metropolitan ,20:36,20:47,(min) 57
26,3.9,13.010056827346236,77.56402393049598,12.974867396574357,77.61073836261586,conditions Stormy,Low ,0,scooter,Meal,Semi-Urban ,18:52,19:11,(min) 58
36,NaN ,12.9477547501944,77.55905277240127,13.054793729195701,77.47596036018533,conditions Sunny,High ,0,bicycle,Meal,Metropolitan ,18:42,19:05,(min) 86
38,4.7,12.994905268865079,77.57614308293014,13.000839509265097,77.5995580662135,conditions Sandstorms,Low ,1,motorcycle,Meal,Metropolitan ,19:32,19:43,(min) 43
24,4.6,13.007923695592583,77.63289168075696,12.942522003246754,77.69903490146812,conditions Stormy,Medium ,0,motorcycle,Meal,Metropolitan ,09:50,10:03,(min) 69
28,NaN ,12.947737507278474,77.57778813674152,12.916499802947863,77.51273768944088,conditions Foggy,Low ,0,scooter,Buffet,Urban ,21:34,21:54,(min) 60
27,4.2,12.999107905960084,77.61065364499613,13.020254941714157,77.5926303984692,conditions Stormy,High ,1,motorcycle,Snack,Metropolitan ,19:35,19:46,(min) 64
31,3.8,12.970159227343649,77.5713796246335,13.05562076791357,77.54665623473508,conditions Foggy,Low ,0,electric_scooter,Buffet,Metropolitan ,14:09,14:31,(min) 70
48,4,12.982419333679974,77.62487909668162,12.960751315189754,77.68802147173595,conditions Foggy,Medium ,2,electric_scooter,Snack,Metropolitan ,19:48,20:12,(min) 61
NaN ,3.9,12.972694742510468,77.59976267418861,13.006138307616405,77.46780856371986,conditions Cloudy,Low ,0,bicycle,Meal,Metropolitan ,20:45,21:02,(min) 84
50,4.6,12.980654859746249,77.5739045604974,13.085672111526927,77.49148309789797,conditions Sandstorms,High ,0,scooter,Buffet,Metropolitan ,15:18,15:34,(min) 94
34,4.4,12.98579675603509,77.58882474516555,13.029658677847769,77.47565458053711,conditions Foggy,Jam ,2,scooter,Buffet,Metropolitan ,21:29,21:47,(min) 97
30,3.9,12.96732662582621,77.59533880966752,13.031291793355917,77.61527296307865,conditions Sandstorms,Low ,1,scooter,Buffet,Metropolitan ,12:46,13:07,(min) 61
48,3.5,12.977261098994315,77.61428894945458,12.95876425416086,77.65521486491959,conditions Sunny,High ,2,scooter,Snack,Metropolitan ,18:32,18:46,(min) 55
33,4.1,12.947133932689578,77.63279555655122,13.085298932935315,77.65053806564993,conditions Stormy,Low ,2,scooter,Meal,Metropolitan ,21:17,21:29,(min) 89
38,4.5,13.000459309181572,77.61510089230761,13.051688918089209,77.6236021712435,conditions Sandstorms,Jam ,1,motorcycle,Buffet,Metropolitan ,12:52,13:07,(min) 70
44,4.9,13.002512810247392,77.55896247710139,12.94179301581614,77.61011065177341,conditions Windy,High ,0,bicycle,Snack,Metropolitan ,21:19,21:38,(min) 77
37,4.3,12.965916319935024,77.62592528329269,12.97078720022657,77.53275634945557,conditions Cloudy,Jam ,0,scooter,Snack,Metropolitan ,13:01,13:16,(min) 90
23,3.5,12.99649729942754,77.63081506236493,13.063382748456755,77.68481796505867,conditions Sandstorms,Medium ,1,scooter,Meal,Metropolitan ,14:58,15:14,(min) 72
40,3.6,12.950520380175114,77.5792964189224,12.948450224158481,77.61909351967947,conditions Sandstorms,Low ,1,bicycle,Buffet,Urban ,11:28,11:48,(min) 43
42,3.8,12.999274852125348,77.57671938047781,13.078210054159674,77.57995127891253,conditions Foggy,Jam ,2,bicycle,Meal,Metropolitan ,08:03,08:21,(min) 81
49,4.8,12.9496093020387,77.62696140392721,12.953353297821968,77.57342206044953,conditions Cloudy,Low ,2,bicycle,Snack,Metropolitan ,21:15,21:33,(min) 44
42,3.6,12.953619865810872,77.63062427808568,12.974750654140678,77.73070561205834,conditions Sunny,Low ,0,scooter,Drinks,Metropolitan ,18:06,18:28,(min) 68
28,NaN ,13.007893231900782,77.56531508597583,13.00240866328251,77.46762290856873,conditions Windy,Medium ,2,bicycle,Snack,Metropolitan ,16:40,17:02,(min) 56
22,4.3,12.970266135501117,77.60268043379337,12.93385646322693,77.63461321169402,conditions Sandstorms,Medium ,2,scooter,Snack,Metropolitan ,22:25,22:42,(min) 47
30,4.2,12.94746202826351,77.59608075560108,12.927984087726049,77.7048681963676,conditions Cloudy,Jam ,1,scooter,Snack,Metropolitan ,15:29,15:46,(min) 88
33,4,12.969637488628178,77.60424425720275,12.839493348826823,77.55726034443063,conditions Foggy,Low ,0,scooter,Meal,Urban ,19:04,19:16,(min) 86
27,3.6,12.95681299643442,77.556375441356,12.983545970216259,77.63688649448537,conditions Sunny,Medium ,0,motorcycle,Snack,Urban ,08:03,08:17,(min) 63
29,3.7,12.979385602603108,77.58365837565661,13.047446365603994,77.64169399398386,conditions Sunny,High ,0,motorcycle,Drinks,Metropolitan ,09:22,09:41,(min) 69
22,4.8,12.934365429392457,77.5798449173294,12.95017732880023,77.62631931971303,conditions Cloudy,High ,0,scooter,Buffet,Metropolitan ,12:42,12:59,(min) 58
NaN ,4.2,12.946265435981006,77.5983117208913,12.898928666255276,77.53598717945407,conditions Stormy,Jam ,1,bicycle,Meal,Metropolitan ,22:13,22:33,(min) 84
39,3.7,12.951136862578243,77.56966848778576,12.88092847369058,77.52783945501344,conditions Sandstorms,High ,1,electric_scooter,Meal,Urban ,20:42,20:55,(min) 83
47,5,12.980114499831945,77.57131820558608,12.888320547366954,77.57614163221936,conditions Foggy,High ,0,electric_scooter,Meal,Metropolitan ,17:13,17:29,(min) 77
22,4.7,13.011223845070601,77.61420157914087,13.085732640487604,77.5365183400858,conditions Cloudy,Medium ,1,motorcycle,Buffet,Metropolitan ,14:19,14:37,(min) 68
42,3.6,12.937893016877025,77.57740266847462,12.858805658170729,77.60493323203578,conditions Windy,High ,1,bicycle,Drinks,Metropolitan ,16:41,17:02,(min) 73
27,3.8,12.957028533889353,77.60385761358812,12.895085480632156,77.53049930127285,conditions Stormy,Low ,2,motorcycle,Meal,Urban ,13:50,14:07,(min) 74
34,4.8,13.007632389849425,77.62719955091401,12.889765730203054,77.6453522420333,conditions Cloudy,High ,2,electric_scooter,Drinks,Metropolitan ,22:44,23:04,(min) 76
34,4,12.966993226351589,77.60357831644863,12.99031766559677,77.59594815191359,conditions Foggy,Jam ,0,electric_scooter,Drinks,Metropolitan ,11:26,11:50,(min) 64
50,4,12.951289680673183,77.61920796611383,12.891375219988527,77.62387115907097,conditions Stormy,Low ,0,motorcycle,Drinks,Metropolitan ,14:23,14:44,(min) 70
37,NaN ,12.969935511032492,77.58998679644465,12.983951908067201,77.63799632252054,conditions Sandstorms,Medium ,1,motorcycle,Meal,Metropolitan ,10:29,10:45,(min) 52
25,4.1,12.94505004292205,77.58618026270568,12.93472123275224,77.55693462043247,conditions Stormy,High ,1,electric_scooter,Buffet,Metropolitan ,10:46,11:07,(min) 57
47,5,12.93429468486309,77.58380717356727,12.84107342379344,77.54335646131884,conditions Sunny,Low ,1,scooter,Snack,Metropolitan ,08:02,08:14,(min) 58
31,4.8,12.997390161844343,77.58262939277142,13.03255091999358,77.6324745303102,conditions Foggy,High ,2,scooter,Buffet,Urban ,15:38,15:53,(min) 62
40,3.7,12.956066479737313,77.60067018642127,12.980063773638575,77.57531882402449,conditions Windy,Jam ,1,bicycle,Snack,Metropolitan ,12:11,12:28,(min) 69
38,4,12.990558309292794,77.63326102455184,12.947246346372022,77.60742775376973,conditions Sandstorms,Jam ,1,scooter,Buffet,Urban ,14:34,14:52,(min) 75
27,4.4,13.008274561314286,77.57765709773675,12.99375529938374,77.61081753277561,conditions Cloudy,Jam ,0,scooter,Snack,Urban ,14:12,14:31,(min) 68
41,4.7,12.978235854765773,77.55963943582996,13.02928068732644,77.64626788105096,conditions Foggy,Medium ,0,electric_scooter,Snack,Urban ,10:27,10:49,(min) 69
33,3.9,12.951235596610607,77.59493370630815,12.995248757582642,77.5008519163928,conditions Sunny,Low ,2,motorcycle,Meal,Metropolitan ,08:59,09:15,(min) 55
49,NaN ,12.95189505783692,77.60463143712879,13.005478278364455,77.57284100056245,conditions Windy,Jam ,1,scooter,Buffet,Metropolitan ,22:55,23:16,(min) 67
29,4.3,12.96269255405143,77.58701789273918,12.941698216610806,77.49605449076854,conditions Sunny,High ,2,electric_scooter,Meal,Metropolitan ,08:10,08:29,(min) 61
43,3.8,12.965546190476418,77.61618819673583,12.902425079640599,77.66019871432812,conditions Stormy,High ,1,scooter,Meal,Metropolitan ,14:05,14:20,(min) 81
32,4.4,12.939090471359343,77.57032484713048,12.937907065962705,77.67478215101941,conditions Cloudy,Low ,2,scooter,Meal,Metropolitan ,22:52,23:13,(min) 59
40,5,12.958031473977865,77.58270844155028,12.992406733184767,77.58154889033933,conditions Cloudy,Medium ,1,motorcycle,Snack,Metropolitan ,18:09,18:23,(min) 36
36,4.3,12.9494933657147,77.60805169723034,13.011649030704076,77.55236407118728,conditions Cloudy,Medium ,1,electric_scooter,Meal,Metropolitan ,18:47,19:09,(min) 58
50,4.5,12.980815106442572,77.58853675779923,12.93853000522659,77.68975444634422,conditions Foggy,Medium ,1,bicycle,Snack,Urban ,17:07,17:27,(min) 75
34,4.5,12.984445063693823,77.58313039594367,12.874870905231086,77.554589088567,conditions Sandstorms,Medium ,0,scooter,Meal,Metropolitan ,20:56,21:15,(min) 80
21,4.1,13.010799204538017,77.58941908142566,13.029730744619291,77.70961275298824,conditions Foggy,Medium ,0,scooter,Drinks,Urban ,18:10,18:31,(min) 84
28,3.8,13.000469677539915,77.5934925645873,12.98369533540728,77.67189114633041,conditions Sandstorms,High ,1,electric_scooter,Buffet,Urban ,17:52,18:12,(min) 76
32,4.6,12.93466154223159,77.58706847443283,13.003842945968334,77.51050375050339,conditions Foggy,Medium ,1,bicycle,Meal,Metropolitan ,12:30,12:44,(min) 70
49,4.2,13.010038968062402,77.59679950554893,13.044086864286792,77.56942076250347,conditions Stormy,Jam ,0,bicycle,Drinks,Urban ,08:30,08:49,(min) 71
20,3.6,12.979284522680938,77.57360092655793,13.00445296030614,77.58739274978277,conditions Cloudy,Low ,2,scooter,Drinks,Metropolitan ,18:34,18:53,(min) 33
22,4.4,12.95400500541404,77.58512224092185,12.928904618520612,77.55247424160784,conditions Sunny,Low ,1,bicycle,Buffet,Metropolitan ,13:37,13:58,(min) 38
21,3.7,12.996301982140542,77.56030792196319,12.874331286780839,77.5907882278682,conditions Windy,High ,0,bicycle,Meal,Metropolitan ,21:26,21:44,(min) 96
36,4.1,12.961107916923613,77.59890271368474,12.984211800593817,77.60579996970972,conditions Windy,NaN ,0,bicycle,Meal,Metropolitan ,15:44,15:54,(min) 39
47,NaN ,12.961916417943687,77.60906315217763,12.952061203070352,77.57620958466137,conditions Cloudy,Jam ,2,motorcycle,Meal,Metropolitan ,15:43,16:02,(min) 53
45,NaN ,13.00797845447287,77.58041689115613,13.124342456268991,77.62638810010318,conditions Stormy,High ,1,electric_scooter,Drinks,Metropolitan ,20:28,20:51,(min) 97
27,4.3,12.968418267386408,77.62000679637343,12.946931690048748,77.61861553743744,conditions Sandstorms,Jam ,2,scooter,Meal,Metropolitan ,21:07,21:18,(min) 61
42,4.3,13.006396302430332,77.56878828571216,13.036091854767028,77.56718407486005,conditions Sandstorms,Jam ,0,motorcycle,Meal,Metropolitan ,21:36,21:50,(min) 73
31,3.9,12.997700345868617,77.57169239803254,12.98259853406322,77.55491689070911,conditions Cloudy,Low ,2,electric_scooter,Drinks,Metropolitan ,16:34,16:50,(min) 34
29,4.1,12.981133748328686,77.57592224349305,13.022333927192145,77.52032848875709,conditions Sandstorms,High ,2,bicycle,Snack,Metropolitan ,20:03,20:27,(min) 68
45,3.7,12.95919891634807,77.61971970888823,12.913799538036557,77.59496107761035,conditions Foggy,High ,0,motorcycle,Buffet,Metropolitan ,18:27,18:47,(min) 68
32,4,12.959467356128991,77.56444604598954,12.971898273926772,77.62161296913624,conditions Foggy,High ,2,bicycle,Buffet,Urban ,12:03,12:16,(min) 63
33,3.6,12.946028430497647,77.57675953258797,12.927172644825985,77.59894903290505,conditions Stormy,Medium ,0,motorcycle,Meal,Metropolitan ,22:11,22:25,(min) 58
31,4.8,12.939694961699098,77.5996076295063,12.904687300887867,77.4849724233625,conditions Cloudy,Low ,0,scooter,Meal,Metropolitan ,15:57,16:15,(min) 67
39,3.8,13.004720438642801,77.571617344255,13.044718819835953,77.64269430275743,conditions Sandstorms,High ,1,motorcycle,Buffet,Metropolitan ,19:25,19:49,(min) 77
45,4.3,12.972031042108686,77.57385139635801,12.973411398353367,77.43556232011427,conditions Foggy,Medium ,1,motorcycle,Snack,Urban ,21:28,21:47,(min) 93
31,3.5,12.980103421600909,77.6113256892845,13.001728077478887,77.60518104403376,conditions Stormy,Jam ,1,scooter,Meal,Metropolitan ,12:49,13:06,(min) 71
